ResponseId,positive,neutral,negative,unknown,total
R_24wnTYbGfAp7frM,2,1,6,0,9
R_2WuPtBgoJDW32rA,1,5,4,0,10
R_2Qta1KtXjZxq5fO,5,5,0,0,10
R_6VBwVSFeauPdjj3,8,1,0,0,9
R_3CTSwRa5SGWCJlN,3,1,1,0,5
R_1M3RYum4XQLOSeB,7,6,0,0,13
R_UzLPbuRVCIsFK7f,6,4,0,0,10
R_3ik8XBnTWQJEZHf,6,2,3,0,11
R_OiI8RauwJQxPzb3,7,2,0,0,9
R_2v8tEzwM8BuYwpj,4,4,0,0,8
R_2qDdeTH9ntp4dsT,5,5,0,0,10
R_WeQXEjPXHKFlTSp,5,0,0,0,5
R_3Pjyf6JLzb04iG7,4,4,1,0,9
R_338seP8uvAOHl1t,9,0,0,0,9
R_R9Mc7d6dYsarRIJ,9,1,0,0,10
R_1DoHDLjnVOoZJg3,4,1,1,0,6
R_3DvHvv7CZN309Ni,5,5,0,0,10
R_28D5y4Nz0MXAgqI,3,4,4,0,11
R_d5zc9YrjFZqTNM5,2,2,3,0,7
R_2SepJRjeHwBEMnh,4,6,0,0,10
R_06t9Zu1503Mn2kF,2,3,3,0,8
R_TpcRph2QaeP7SZr,8,5,0,0,13
R_1f8Eix16itPEq0A,2,5,4,0,11
R_10Vp3R0yfnuzHYl,5,4,0,0,9
R_V3aeXC12Hfcudax,6,3,0,0,9
R_31NUA5pqGKH2GtJ,9,1,0,0,10
R_3jAvNpDBRSdxYvT,7,3,0,0,10
R_3HRCbkjLZnYfYup,8,2,0,0,10
R_WqjRtqrIOUjBFdv,6,6,0,0,12
R_3n8b3WoNYD08mmL,9,0,0,0,9
R_1Cw4QpusD8xbx1y,6,4,0,0,10
R_3lz8V4AKaUkpwiB,5,4,0,0,9
R_4NsXDCFRW9yBXrz,0,3,0,0,3
R_12tFz05dMs2dc0p,2,1,1,0,4
R_DeFgIJBn2tYjLpv,1,4,3,0,8
R_2Rb1aSYiLoU9Iz9,2,0,0,0,2
R_30e09EZ9aQcGprj,0,8,0,0,8
R_3iJ8Q8MdOKVpaO8,7,3,0,0,10
R_3hiIZIep9KsmJc3,1,0,1,0,2
R_5AqNEA4GzfWJclj,8,3,0,0,11
R_2fd6bklAawJMKmK,1,6,3,0,10
R_1rOzS1IdnEl8NV7,5,2,0,0,7
R_11dc4oOSB48tAcN,2,5,1,0,8
R_2TSjnblSfK3yZdG,9,0,0,0,9
R_C8tfK3IdNMZZ9rr,10,0,0,0,10
R_1hWmM4sLtHYcMet,2,4,3,0,9
R_1OBs9xy9gOuBAvg,3,2,3,0,8
R_82oUcg8Uo3MH1lf,7,1,0,0,8
R_3Hog7qcii9Tk3YR,6,1,1,0,8
R_28MXulUzwF6kVXL,4,8,0,0,12
R_3nOYOqFsh44j9X2,4,4,0,0,8
R_6xPZLYtQItl8hEd,3,7,0,0,10
R_3kcXbVkVuqEfMpp,6,2,0,0,8
R_Z9NOlcY7bmciM49,8,2,0,0,10
R_1pGAoKTHs6MYCng,7,3,1,0,11
R_0PozgXxS49qSxtn,4,4,1,0,9
R_1NePTUnLp3WZzNc,6,2,0,0,8
R_2TuBO1cReKzgiaI,6,2,1,0,9
R_sZraSyNNaaoOmXv,4,1,0,0,5
R_3KqGtW2C8I0WMsk,5,4,0,0,9
R_2DRIeXT8llrYhK8,5,4,0,0,9
R_8raTcZDqQhuEqY1,5,5,0,0,10
R_1QcuntCKOoIjTih,5,0,1,0,6
R_1ikRK3u4rOXWJRw,6,0,0,0,6
R_1pR2sjLNsss6V3C,6,3,0,0,9
R_2CjMqbGoQqGbUQC,4,4,1,0,9
R_2CUKwg6nyy2whzx,6,3,0,0,9
R_3egbZbPZ5lXX0s8,6,3,0,0,9
R_3PUiwSfQ98uswEK,6,2,1,0,9
R_2VR31Ff0G26Cx7p,5,3,0,0,8
R_23ennAMgCaCXXMW,7,0,1,0,8
R_1JQiV0gMeYZ90Sj,5,5,1,0,11
R_AMdS7B7csV8pEGd,9,2,0,0,11
R_CaGNCNdx6tTN64p,8,3,0,0,11
R_1QMfK2ZxKaohCHT,1,2,5,0,8
R_OwXUdTiX2Us8Llv,5,6,0,0,11
R_31zRwCQ0WkWywXj,4,4,4,0,12
R_1r1gsi2hKzFNPXq,6,4,0,0,10
R_tSpIoGqXv12L8PL,8,1,0,0,9
R_3QVoSse8H415fK6,6,3,0,0,9
R_3PjBGTohNldinHS,6,3,0,0,9
R_1pyxbG2v050ClOz,5,3,0,0,8
R_1pZ5KDLaxTeyVCc,4,4,2,0,10
R_3PiaAO3AfuAk54s,5,5,0,0,10
R_3EJUxXBNd1Khqtb,7,1,0,0,8
R_1oqlZuTWVVpXUHW,8,1,0,0,9
R_AvNusAoGRSpnl7j,9,0,0,0,9
R_OjpYsTMaiKXIbSx,3,3,2,0,8
R_31AEsYh8yUi6auK,1,5,4,0,10
R_738HK4wHCk6xDZT,7,1,0,0,8
R_1latoYvILIrTI68,4,7,0,0,11
R_4OqXMfLOvhqW2ZP,3,5,2,0,10
R_bQOUBumMHU9pdjr,3,5,0,0,8
R_2fJq7e1y4FhOTbY,3,6,1,0,10
R_1f9lj76WF6rguaQ,7,3,0,0,10
R_DbH75Khbyqqn4E9,2,4,1,0,7
R_r7SraPPRJlO1kc1,4,5,1,0,10
R_bEjlpnPCudIQqBj,4,4,1,0,9
R_3fBnYCZvOjWrN7r,7,3,0,0,10
R_3IRmJl0duSakNAs,0,3,6,0,9
R_RfUnd1rLt2j60Rr,7,1,0,0,8
R_3KHNtHCEXx1TZJ6,7,2,0,0,9
R_aeFUeqqv1g6Hdip,3,7,1,0,11
R_3fcQj4xB8AGFANP,3,6,2,0,11
R_rqgEiXHdUXfKIlb,6,1,1,0,8
R_2areBu5NLKt4CLp,8,3,0,0,11
R_3j1dTeSJVPmm73I,2,5,0,0,7
R_1g14nsMUtMaAdfp,9,1,0,0,10
R_UlFRIVRnIN6L6p3,2,5,1,0,8
R_2Y4UpACESryRmHY,2,3,4,0,9
R_24LWspAt72wLbVZ,7,2,0,0,9
R_PHUvOri47utHbnX,8,3,0,0,11
R_1QfJu4rxmntZmDv,6,3,0,0,9
R_3KSZzCn1NUpkkrB,5,5,0,0,10
R_SJ2zXXSaiurZ9rX,2,3,2,0,7
R_1DBFlsi1lpu9TmC,4,4,1,0,9
R_2YmgZGIkrQCCeSZ,4,3,4,0,11
R_2ZBx1xOnu2jVeGY,3,3,2,0,8
R_2QKiQq8bOHpvzyX,5,3,1,0,9
R_1jKi0xXRNAKdCZ4,7,3,0,0,10
R_21cgZdrrqAtJiZb,5,4,0,0,9
R_3GfccZ9WP2jA9wG,5,1,4,0,10
R_2qsh3y8knmNpAe7,3,6,1,0,10
R_12ArZ2Bp3KtmhSP,5,4,0,0,9
R_2wigy0jI4PmaQXT,7,3,0,0,10
R_2EFgMby6M81Ebs4,6,4,0,0,10
R_2YeTw8WXPx0MgvI,5,7,0,0,12
R_2c2cKsPjuYtoppg,6,3,0,0,9
R_2AGTxqV1d09BJOG,8,1,0,0,9
R_1DRPwk2EsNJVo6s,5,1,0,0,6
R_3qmqFYwkBvQLylX,9,0,0,0,9
R_3qtOTaxMtRIcbdv,7,0,0,0,7
R_42xEapWu9pDf997,5,4,0,0,9
R_1FOLazozg2IsrtS,5,3,0,0,8
R_2RUIWDhNEtpovJg,1,1,3,0,5
R_1IH7lzkjthvbXtO,4,6,1,0,11
R_3hzNdei74amzHbQ,4,5,1,0,10
R_1E3R5Ydi1ARCPAx,1,5,2,0,8
R_3s5ij4eh0Yyf1sh,5,3,0,0,8
R_28O1GJ1OwcfAV0w,4,3,0,0,7
R_2sT49sXL2GLGFSQ,6,2,0,0,8
R_1KdKk7wxm9TsS6Z,1,3,2,0,6
R_1FLABMUtusop2Ip,1,5,1,0,7
R_3PsCz2VmOMeujJC,6,5,0,0,11
R_3nqnfC4wBVGmEpX,8,1,1,0,10
R_2xCP5hB3DIH493C,7,1,1,0,9
R_UPBWXXgG4snOxzj,7,1,0,0,8
R_ptPETPzR4kekakN,6,2,1,0,9
R_21mNOynb2rGSZUn,2,3,2,0,7
R_3GcBc4sOih6W3gK,8,4,0,0,12
R_R8Puwc6rHfK6pcl,6,1,0,0,7
R_1IdbguukxWD7osK,5,5,0,0,10
R_2aUBMpuxcqLCkhw,6,4,0,0,10
R_1eRx757doyI359h,1,3,2,0,6
R_2WMZbqyIo5BkTRu,5,5,0,0,10
R_1gI8qg2WdXjYraa,5,2,0,0,7
R_2QSBSWQZhloIRVn,7,2,1,0,10
R_2TFgn0P9Y1x6T1j,9,1,0,0,10
R_12kYUO2xizy98Ho,3,3,0,0,6
R_2fldv49qCr71shJ,5,1,4,0,10
R_a5GeAXTcsoHMxQB,6,0,0,0,6
R_3W8QZcMYGayxlnP,3,5,0,0,8
R_b4rR3dPZRsIrE2J,7,1,0,0,8
R_2YY31uJ84x4P1Sv,5,0,0,0,5
R_3MLNLLllGci7VqD,6,2,0,0,8
R_2R9rJwvwbWiKsER,4,3,2,0,9
R_3OjYUM63jOs2lWz,6,3,0,0,9
R_2UaC8vlEJikP9si,9,1,0,0,10
R_6yuNJHPZLufuYcp,5,3,0,0,8
R_2xFQa3xBPxV60RU,3,8,0,0,11
R_2ZDpwoww70QAi1v,7,2,1,0,10
R_2PtDsBFhZM2K7J3,6,2,0,0,8
R_2cbgAW4kSg23mAD,3,6,1,0,10
R_XhOHltnP55JBH8d,9,3,0,0,12
R_6RkLJvbFU0TLJu1,1,2,0,1,4
R_1zsLgjKRZs15gNH,7,2,0,0,9
R_1dcpAwNHoUPNWaq,0,6,4,0,10
R_2rGcamXcfYghCDT,3,5,1,0,9
R_2z8CkbzAYtetNuS,2,6,1,0,9
R_27qvyyxKSsuFo8p,3,2,0,0,5
R_3qCZodyDmMUou83,3,4,2,0,9
R_20TlyOzsrkB4zfp,5,2,2,0,9
R_1davrCZ30k7uYsb,8,3,0,0,11
R_5u1p78AORPAby4F,0,4,3,0,7
R_10pBhNxGDmamMzG,8,2,0,0,10
R_3EaiqtR9lPxKp2h,4,4,0,0,8
R_1MXm0CqkpfiTqnT,5,3,2,0,10
R_3gL2fTkBFBiCmVT,5,4,0,0,9
R_TdRJ9GAvaSOlYUV,9,1,0,0,10
R_2DS9eO7xdhk0ip5,4,6,0,0,10
R_2xKwzUHnyZPD9GM,7,2,0,0,9
R_1lboOJv9CtYneb2,8,0,1,0,9
R_30oev1p7mo6Al6q,9,0,0,0,9
R_5psbaqoxjDrHKBb,5,1,2,0,8
R_3kG4dVUfu6TWxsw,5,5,0,0,10
R_1hLRf8O9GJdHqzC,6,3,0,0,9
R_UL503Bb33HieLlf,6,0,0,0,6
R_rrp5tVIJlNzNnQR,7,0,0,0,7
R_2dWkxtnSnUl7zGm,6,0,0,0,6
R_1gTPncKTgF9G5S0,4,3,2,0,9
R_3GvToqY9bsPbaMS,5,4,0,0,9
R_1Qz2fzaaWP0D2rk,3,5,1,0,9
R_2UhYJaulsR06X56,7,1,2,0,10
R_2di0TFrVf0lllJ0,8,2,0,0,10
R_1IEK37m1IKBeSZ5,8,3,0,0,11
R_3qrmoWhqxksoKOH,7,3,1,0,11
R_1JXVr1mzG0n2Scz,6,4,0,0,10
R_2YgpbdIZ5HEqZzN,8,1,0,0,9
R_3p9WfnHpuhrikwa,0,7,3,0,10
R_2xXYraGDd2zQvDs,4,5,0,0,9
R_1ojOAK6yk0bkjl3,5,5,0,0,10
R_2sak2bb2DE2dbju,6,2,0,0,8
R_3PYoEICKpqCvrNK,5,3,3,0,11
R_22mOjfb9jaclzPs,5,1,0,0,6
R_yIy2gVz7FdtIFpL,5,1,1,0,7
R_Q4aahuWCrOj6ye5,7,3,0,0,10
R_3q9aMERagysCsL0,2,6,1,0,9
R_3En8JqYOApYSpx2,6,4,0,0,10
R_1dzEfNtBt1bMlBh,3,7,0,0,10
R_1CEF1OXwVGThnzP,6,5,0,0,11
R_1dHcE8UX8ICZBpW,7,2,0,0,9
R_R9a3Cjuw7XBnYat,0,7,2,0,9
R_DObf0gv7HZ5uuoF,3,4,2,0,9
R_2YtZDVE5uG2vqsj,0,2,6,0,8
R_3RjykR5xn1eK34r,10,0,0,0,10
R_BE7EXTABwgnzFoB,5,3,1,0,9
R_PFA4VktadwN6NiN,3,5,0,0,8
R_2f0RMmGezCDUkVP,3,3,0,0,6
R_2XifoIbfBj54KXt,4,1,2,0,7
R_3J8HxHUNs2etnKo,4,5,0,0,9
R_10Hj1q7Kf2NMrpc,7,1,0,0,8
R_5gQDI99ENasAo5X,6,5,0,0,11
R_2SwANEncL2nkrLB,4,2,1,0,7
R_PUIe2JURLNpCoPT,5,2,2,0,9
R_wSkQ90MG4n7SGNb,5,2,0,0,7
R_1qe8manIdKxjXaJ,7,3,0,0,10
R_2ataYck0GWy9l5S,8,0,0,0,8
R_Y3sq2sRJArHnUPv,6,2,1,0,9
R_2ymijyA4dAMQwKs,1,7,1,0,9
R_1eXz5o5Nuuw5Zjp,7,3,0,0,10
R_31ED1C4RrPYeu3z,4,6,0,0,10
R_2t3ZRaJJz1bwFFf,8,1,0,0,9
R_1o5PJEiNGtE5vdH,6,2,0,0,8
R_1cUfYmPWlkQJ41Y,1,0,6,0,7
R_1KkAxQBs7E4HMpf,7,1,0,0,8
R_6F0w5thI8PtTwGd,5,1,3,0,9
R_30ctqwNS2wdTQ5p,5,2,3,0,10
R_1q3N4JFQm18kq66,7,0,0,0,7
R_1jPvqBYxlDlcDGM,3,6,0,0,9
R_QhbXKbMMLtfgdI5,9,0,0,0,9
R_0BzwEBC28sBvLbP,7,0,0,0,7
R_27kxYEYop4MHhRR,5,4,0,0,9
R_0PQwqywBQxsXnMJ,1,1,6,0,8
R_2tD4vppXuhDu1KL,6,3,0,0,9
R_eal5fD6JA5VHBMB,6,3,0,0,9
R_eKwRS770C24BYtz,6,3,0,0,9
R_3HNgQXt8WvUauZB,6,3,0,0,9
R_2OUU7lTr3b0Mb6P,6,4,0,0,10
R_XiIXTJ4C4lZVStH,1,3,5,0,9
R_2YWHvE0cHCk7Xq3,4,1,3,0,8
R_20YwcaxqHHP99tb,3,1,1,0,5
R_217K5TXFU26bpcH,5,5,0,0,10
R_5o5runWzmQClV9D,2,7,1,0,10
R_2rBAOa4u3pZxVXO,6,1,1,0,8
R_1ibdCG5uwChekPc,7,2,0,0,9
R_xyFxI7QFof23kmB,6,2,0,0,8
R_D7QubxTHLYvhRPr,7,4,1,0,12
R_5iI8lYsmXNns493,5,5,0,0,10
R_1cSyUrjNWEXF9yx,6,1,0,0,7
R_1eK3iMommHkXz1Y,6,1,3,0,10
R_vPmmPKMAygEldN7,3,5,0,0,8
R_24AxtFrKtmm7YOI,5,6,1,0,12
R_2Wvd6roDna9xtTT,3,3,3,0,9
R_2EtNBc7J9PZiAvK,3,4,2,0,9
R_BSnFd1AWXdsnFjb,9,0,0,0,9
R_1DSB9Yia8Vqiprr,7,2,1,0,10
R_2Csk5Ju3F3ey5j2,8,2,0,0,10
R_3oGhwZeHXSU9BAm,3,3,2,0,8
R_29h3JvCOdSAIpxL,9,1,1,0,11
R_31ucpxCv4a225cF,4,4,0,0,8
R_2rolKaEJfsf1kEE,8,1,0,0,9
R_1hDPDst9CwZLPHg,5,4,3,0,12
R_udN97tQr0yDdcJj,5,3,0,0,8
R_22kWuu153GCJswY,3,2,6,0,11
R_rckSj7trfv1dJzX,8,2,1,0,11
R_3fwX1uPiopEgVSW,5,2,3,0,10
R_3HjEYjhAh2BkNB3,2,4,2,0,8
R_3LgPoxJEnzS0ubn,8,0,1,0,9
R_1P6ss4C7sC7Yidq,6,1,0,0,7
R_1mOVBis6M5JRp3O,4,3,1,0,8
R_1pYe5MoR1ATVG8C,7,0,0,0,7
R_2rPhJPl6hdjDbPt,4,4,0,0,8
R_8iBFnd4s9nLta7L,5,1,2,0,8
R_3fU9MpNDxwExYdD,7,5,1,0,13
R_BwSKZnFoaSAc92N,5,3,2,0,10
R_bC3YF60MXBXhPGN,2,1,6,0,9
R_2TMlaKe3CfaTGud,0,5,6,0,11
R_22GkfLzInl9K8v7,7,3,0,0,10
R_3r070EOrReIOIe8,4,8,0,0,12
R_1obXc7e4P4sqoIZ,6,3,0,0,9
R_DBHRjLppapRq6Nr,5,3,0,0,8
R_3pgbFkWUeemve5x,1,7,2,0,10
R_AbapfeqpOilw5Cp,6,5,0,0,11
R_12QsiTFS2IkqQXJ,4,4,1,0,9
R_daKi8M0DFU5Uxrj,8,0,2,0,10
R_abAdfMZBIEhVEkN,9,0,0,0,9
R_UgTtiRNgE86B6h3,0,2,5,0,7
R_bdrCcKdp4OYNV0l,7,1,0,0,8
R_2wRWlsARexSEyWY,4,3,2,0,9
R_1Cvxh9d6mPRLVkR,7,0,1,0,8
R_1msBCCRU1dlC7GP,8,2,0,0,10
R_2tmR1qfmlZcv5Ew,6,2,0,0,8
R_2QmpdDzp1Ijd3EZ,6,2,2,0,10
R_3HoCr2F30sHil0q,4,3,0,0,7
R_28Ve4STSmlKBFhj,4,5,1,0,10
R_3oAxSSOKs2UCU9t,5,6,1,0,12
R_3eyrTFBwjlDwhyP,5,4,0,0,9
R_1exEUycEVFmX5tL,4,2,3,0,9
R_3EhDKppm42LP9Rp,8,4,0,0,12
R_4ZqeI2rHIsKI9Z7,7,0,0,0,7
R_1Hod8JssUx9WQ11,6,3,0,0,9
R_1LhCdjjWt3pT1hM,3,5,0,0,8
R_28Uq5bDs6XKX5Xg,2,5,2,0,9
R_1hSWC3XMPb8IpW9,0,1,5,0,6
R_UQ2NhlHiMaWzOdX,4,2,1,0,7
R_xzV2K2vs1DQzmaB,8,1,0,1,10
R_xufF5k2fRwjb9Ml,2,4,3,0,9
R_3lDK8cAt0uc7b9C,2,6,1,0,9
R_3fIZtLR3teqLEfI,5,5,1,0,11
R_R3olgXJyFaJcI9z,2,4,2,0,8
R_1ibcrRRZxsnTrV9,7,1,1,0,9
R_1IXaMZ8CUO9A9hI,4,3,0,0,7
R_3mn7XcWALQEP3fr,7,2,0,0,9
R_10It6mbDHudasCA,5,1,2,0,8
R_2eQdKz6zYddLDIq,5,2,0,0,7
R_1JLXlgcaIKuqnMF,2,5,0,0,7
R_yOty2Ku2NjTrkUp,6,2,1,0,9
R_2zZRsqhOoJjLhyv,7,2,0,0,9
R_ST2OcZZA2uNIbMR,4,3,1,0,8
R_3r0LEPZhzkG3zJu,4,1,0,0,5
R_27ewvolTmpjrt8a,6,4,0,0,10
R_w5lrAUW6KnPC9Ut,5,3,2,0,10
R_dal9ZMPRHVoSugF,7,2,1,0,10
R_3JsDKAuYR0aKLyK,9,4,0,0,13
R_1LCf1k2wD4drdkg,4,5,0,0,9
R_w74OGHcUiKfZDgJ,3,6,1,0,10
R_2e9ks6bRiSemvzv,4,3,0,0,7
R_33kSPDBGYIZkH0p,4,1,4,0,9
R_1ZWEsxeXCnYESVH,2,9,2,0,13
R_27EAKrpkdsLS9FF,5,3,1,0,9
R_yjRFpS2eVjm8tkB,6,4,3,0,13
R_tFNaqYS4RFKlK1z,1,4,4,0,9
R_31vALlcubxxiOT1,1,3,5,0,9
R_1rpNfBbjiItJGx8,6,3,0,0,9
R_2EcsXB9O3sG6L4x,9,1,0,0,10
R_3Kr7Pzupi2T2rX2,4,6,0,0,10
R_5iiA3Z0PdwhhM1H,3,6,0,0,9
R_324NCblveMECxvU,6,2,1,0,9
R_339mRtIAkEbegcS,6,1,2,0,9
R_DdisothZpF30VrP,4,5,0,0,9
R_3ql0BjDanbhjwRu,4,4,0,0,8
R_1LnF5iyYOWOvMC8,6,2,0,0,8
R_1LOiWgemsZkF2dw,1,3,3,0,7
R_1GZ8G3B4LUo7lqU,8,2,0,0,10
R_qzskHBXlauFZNMB,9,0,0,0,9
R_2wNVKT6Pl4jW1Gg,5,5,0,0,10
R_2uVCHMgIqOEQx02,3,5,0,0,8
R_1esn81KSwhj9bSi,1,3,3,0,7
R_XsQUlPy6WV7vfqh,2,1,8,0,11
R_1NFg35Hn6Z0WzvW,8,1,0,0,9
R_30uu8eNCo8cexaJ,3,4,1,0,8
R_3NESATDlT4EVhWN,5,4,2,0,11
R_1Ii23OlpreLLKmL,4,2,2,0,8
R_1FzfwHoVHDoI0ct,1,4,1,0,6
R_3CI19hYoGwhSFoW,8,2,0,0,10
R_2VmzSbkdrtNaILs,7,1,0,0,8
R_8D2pzENMnisE3qp,4,2,1,0,7
R_2dPSWtWk34IUWq1,4,2,1,0,7
R_3lPn0oVcAUKdl6J,4,4,1,0,9
R_1CJGUncsC3tcZVz,10,0,0,0,10
R_2yqjrBwiyJRNHva,6,3,1,0,10
R_2qxWanrEn0bfJo1,6,1,1,0,8
R_2wA09ReyekLf1FI,5,2,2,0,9
R_3gXIP5pfOOYaPgt,5,4,1,0,10
R_3PTubAWGUw58pqo,9,0,0,0,9
R_VJg3fzTtyg8obHr,5,2,0,0,7
R_2sdJleb5sZJQqys,6,2,0,0,8
R_2dgSBbi9mjgVw4R,2,5,1,0,8
R_1kHUhjUQe3lBbht,4,3,2,0,9
R_1H0iGrpP1iefBSL,5,1,0,0,6
R_3t10M8vdDw0LNIZ,6,4,0,0,10
R_2riJFwWA141rK4E,7,4,0,0,11
R_3OiDtmIcqixxQTI,9,1,0,0,10
R_1kUOsyqQOlSijUP,5,2,1,0,8
R_A6FJfnhhqXU9Ufn,4,4,0,0,8
R_2dQOcRhQfT3af5h,4,3,0,0,7
R_2rkWNnETMYuj3l3,3,5,0,0,8
R_1OUIhovEX6umxkH,4,1,0,0,5
R_31jbieGANWy9TTR,5,5,0,0,10
R_XnYSMDGzsCtbecp,5,4,1,0,10
R_2wpOMm2N34YFQIV,5,2,2,0,9
R_VX5AvMFur5JP6x3,5,4,1,0,10
R_3G9XMWbvVQ8O90p,4,2,1,0,7
R_yr5sAngLMS1XBER,7,1,0,0,8
R_e4ZTTtWwkXkEeQ1,5,3,0,0,8
R_1cZCBaLUpifSbMe,6,5,0,0,11
R_1NabIFXjpSjYAqf,7,5,0,0,12
R_xgROXquLG8l9q8h,4,3,0,0,7
R_3pcfY2cwpzNOECo,6,4,0,0,10
R_1Fmicto7SHbOEVS,2,5,1,0,8
R_4OAiXx4Iy4EZarD,5,4,0,0,9
R_3Pcs75kkDNMRfoD,8,2,0,0,10
R_1OxBud0fpI0DUqM,2,6,3,0,11
R_1mIY047hqcfk2co,8,2,0,0,10
R_279eswVBIxPPc1M,6,3,0,0,9
R_9vRxjmPkzxHZpf3,6,0,0,0,6
R_rfgsHkIcoYbkcff,4,3,0,0,7
R_a93MdBAMgQbs6Jz,7,1,1,0,9
R_Wr3fnQilqteuZOh,8,3,0,0,11
R_4JaORQXtonAGz1n,6,5,0,0,11
R_2tK9xr4wC56euF5,3,1,5,0,9
R_3O8hyNTneZlaIpd,2,5,1,0,8
R_7Pu35VeG4QZH0Ln,1,8,2,0,11
R_3RjCKs9QmIfo2XJ,1,6,3,0,10
R_1IJYNLwBKpzCugA,5,5,1,0,11
R_1giIlrt7YZCumzW,4,2,0,0,6
R_1M3V3XwPy3QGCia,7,2,0,0,9
R_2V7toZRw5Jm2MEl,4,1,2,0,7
R_2E6NG6jTGDDmNC8,9,1,0,0,10
R_3PgWd1oeDzZPemE,4,4,2,0,10
R_ctECQ0gu7FiwnCx,5,3,0,0,8
R_1HhN7k76vbSChFe,4,3,0,0,7
R_Cf5Qp3qR1Jw1Rv3,4,1,4,0,9
R_3GeOT8nNvKRBSVT,4,3,0,0,7
R_2zT8bP83zXTKc3v,9,1,0,0,10
R_1JF77LMXNWO7IHR,2,5,1,0,8
R_2BrOrkofKSX5eYL,5,0,0,0,5
R_1gkgPeiPPZKHeyI,3,1,3,0,7
R_1Gw3OP5WnHt69hX,2,2,4,0,8
R_a053z8yDW39v0dj,3,3,3,0,9
R_3LZ7iIYOOsgNge6,2,6,2,0,10
R_vUkqjuG6p2EcU1P,3,6,0,0,9
R_3GCDQf7CJ8RmyVC,3,2,0,0,5
R_3MG1bXtRbF2rY7g,5,4,0,0,9
R_eaII1C2sPZtq4OB,6,2,1,0,9
R_1AYex0NjicTiMhP,7,0,0,0,7
R_1luEGUt49sfXlK4,5,5,0,0,10
R_2wERBeyZWKRrepk,7,3,0,0,10
R_2B3RUEvkU8GaAlZ,7,3,0,0,10
R_vCZVhJwWUc14IGB,3,1,0,0,4
R_2AXaaj1k6ba6OjV,0,1,4,0,5
R_1QhdBnAYV1e0tk0,4,4,2,0,10
R_3qXcqE65lVgT5Dn,2,5,1,0,8
R_3EbtVZnj44TSZ8Y,7,2,0,0,9
R_2yqOVrRdbabnb3Y,7,2,1,0,10
R_3qxs8DF5zRWPVc1,5,2,2,0,9
R_3Kpv9UHWbYMDq8l,4,5,0,0,9
R_4Zbp5igXscd6Ilb,5,6,0,0,11
R_3qCGqyFSN3fYFLs,1,2,2,0,5
R_1jJllBhOPqsls5u,3,6,0,0,9
R_3e9urUQGaO12gO2,6,3,0,0,9
R_1pKI9hZNemDXTUg,4,3,1,0,8
R_2y7MvYceUtcWskD,4,5,1,0,10
R_Z8XsvtUmWgJxLH3,6,4,0,0,10
R_27lMXC0mD8vWYoE,7,0,0,0,7
R_xttyrVXkgUHvNoB,4,5,0,0,9
R_3r1WZwnFhVzFJ4w,7,0,0,0,7
R_e8lRGZoQ8QGcXAd,1,5,3,0,9
R_2xQ6NhGZI4HFl1o,4,1,3,0,8
R_1IEI9SSgwAoQmCK,6,2,0,1,9
R_vdY8LIJFRsHitHP,6,2,1,0,9
R_vJhuT6afHg2feGB,5,5,0,0,10
R_1duHbXTiydE5Bbf,6,4,0,0,10
R_1mXCHh4rAvOtpWc,5,1,0,0,6
R_21mnDSJSzz8DgST,8,2,0,0,10
R_30dWBFNawHSAPn5,6,3,1,0,10
R_31BeAfYKSjg5u3O,8,1,1,0,10
R_2S32SfGPqwRUYal,3,1,5,0,9
R_1jeKPtOdACYjn8E,7,2,0,0,9
R_3D2en2JVVK7rnDf,6,3,0,0,9
R_3mkOy7k48fsIkxa,1,7,2,0,10
R_2U41JdwOD4vMJZh,7,4,0,0,11
R_3HvqZfNT1p5ei1R,5,4,0,0,9
R_3qeyIZyErx6o0yG,6,3,1,0,10
R_3Kxxe5KKotnYANM,2,3,3,0,8
R_3NxGnXx1j5OJ1D2,5,5,0,0,10
R_2y89hKToL4OVn11,4,4,3,0,11
R_2zOc1jQVvWlQOMr,8,1,0,0,9
R_SN2bFWxBTAzbJpn,4,4,0,0,8
R_25vhZY2oDhcUw4H,6,3,0,0,9
R_OvT5plxf5rrgJ8Z,8,0,0,0,8
R_DpgJRB56HOK0IP7,6,5,0,0,11
R_3FJ8Pi1qE7GsGdG,7,3,0,0,10
R_1IyBviiXRROVDae,8,2,0,0,10
R_1LUuje4ITytB5o6,1,3,3,0,7
R_2pRZxqYOZKv0Qbn,4,4,0,0,8
R_1jpR4tsFiNaZhiA,6,4,0,0,10
R_3sBNGSF7Onka7zG,8,1,0,0,9
R_2TUkZeQ0XtmUhKj,7,3,0,0,10
R_1Lv9552coFU8lyM,3,5,0,0,8
R_3DoP97GEC9DT4MV,3,5,2,0,10
R_p5eEV8g7mmQb8Sl,9,1,0,0,10
R_2c7aVZM7pVwsnIB,7,0,0,0,7
R_1gjd8VIYqsbRLpD,6,2,0,0,8
R_VJZemIjCK9wZ23T,9,0,1,0,10
R_viXrYdTVnV3seMF,9,3,0,0,12
R_3fkgLqrzmEzLhrV,8,2,0,0,10
R_1rD0vcIGXivBzfw,4,4,0,0,8
R_1Cwtt5sl09kdDi3,5,3,0,0,8
R_0JL1EyqHKBuhqq5,5,3,0,0,8
R_2TESoWnMtG2oClB,8,1,0,0,9
R_RPipWh4tAXMXeZH,9,0,0,0,9
